2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,Name,ISO3
10787.3501376183,10034.1276237187,9353.06641223694,8837.85058079271,8166.06724391971,7468.94410564859,6832.22674546237,6143.73477685129,5456.5206707597,5002.48272189515,4266.92125360524,3578.35150974547,2926.73045682085,2305.92896404507,1613.2007121981,1374.29310959569,998.289579795631,705.228318135053,414.17063782292,1004.03211082861,1027.34354927313,1829.872,1333.184,1424.68352,1424.68352,Australia,AUS
1642.80076513062,1602.59643684061,1612.4661425449,1535.80074738863,1483.19074249073,1308.20218572207,1248.53225138254,1195.8903761885,1152.466320532,1145.80966192964,1158.34359221291,1072.19181375814,968.776915917423,863.101238986877,713.626554045867,701.821024024025,610.339231556323,500.828386694405,420.786112924158,357.931519787086,261.105590625578,235.26478656483,5.63648639172312,3.88944,2.43756,Austria,AUT
2811.79733017371,2703.01240606807,2733.36088134647,2614.05044241905,2508.71471399671,2391.45687121243,2206.76147265269,2079.10324412977,1876.64217584791,1745.35050510923,1693.40032492042,1608.86827845198,1438.41916621289,1211.52843588766,1127.79920477565,935.582415403112,881.223470503045,726.994087301747,602.197276576914,501.991333560121,495.789565242139,484.299975812368,484.299975812368,,,Belgium,BEL
1423.81285948304,1277.85761926218,1109.35923014509,1038.93300468063,927.068108171378,897.324880013531,841.835316770012,545.197085531365,447.162429026166,298.763523386316,180.343809534901,126.503550018592,96.60038738008,75.173696005058,57.3333083815516,40.9869783633625,28.7207624704373,18.3595783062778,11.5548883843048,6.58680842977408,2.15623391311342,0.02303703221005,0.010681702317,0.003135561,,Bulgaria,BGR
9024.46042768536,8564.62124615997,8277.68017933566,7991.64027238382,7477.16505279579,6698.9587209381,6123.51593465702,6222.86895974681,5828.26843309005,5677.87853198177,5215.22602334514,4615.42427946863,4270.18947175995,3787.72934805573,3400.32843106704,2805.99692329725,2172.32499194863,1568.52633809529,1165.50735923192,693.369077173043,,,829.836,1056.72,970.584,Canada,CAN
582.7729385,577.71128114,564.960584,563.133823,543.951452,495.6468735,490.3328081,469.5146916,422.6992587,386.117676,347.888372,304.770123,261.9265545,224.96256,199.209344,166.6979895,139.060601,106.138843,80.066539,57.279335,,,,,,Croatia,HRV
320.54079856597,324.70366592627,315.74235594302,274.70430521584,246.34422076147,221.84035616137,195.30984187324,169.81829635925,144.71433449875,92.60439280661,67.17961355949,52.54081794487,41.18802976448,30.84772331695,20.37717528271,14.14401605844,9.37855739723,6.08703553517,3.60691995597,2.69892459923,0.70303857236,0.21710900486,0.164247,0.1555962,0.1456139,Cyprus,CYP
2830.38224927792,2621.1821896344,2395.38699622093,2219.11092869221,1947.7064247891,1639.13372596876,1511.87089184687,1282.33513077746,937.230360912863,700.765201744863,602.46643926535,508.64054085078,400.578900547418,308.585319133388,203.987622542034,147.59900958417,134.151750705874,99.0166392294564,34.6754833845438,0.2285787288928,,,,,,Czech Republic,CZE
735.435645873786,810.64139475336,826.137278801188,908.385404005149,971.909492859225,964.773724709446,1014.58138911006,1010.20386173366,977.625547473618,951.905408550881,894.754884624938,829.370378747835,794.62392044561,747.113470149512,710.672209729079,587.206412021858,477.676722009867,377.532879697761,379.983752241704,241.484474914362,146.3576507112,102.28704,3.6896,,,Denmark,DNK
216.522041055605,206.458396470789,193.034322112355,183.0029356155,175.432505308829,157.529599176477,150.394817419873,170.367740074701,154.56619902732,134.958268474771,119.327334223453,104.867951566727,98.8306106453945,97.1867162081839,79.1473138284342,63.394363404444,52.2518396218539,41.3138200581129,34.5582801517728,28.454399857753,22.9149299854698,20.0196946835335,17.51317997,,,Estonia,EST
112215.153839033,110393.496492912,108206.156499101,105153.343407964,102676.186561369,94070.2182839017,89587.3361470989,82129.6823032502,76046.7639333348,71802.2559052239,65950.5100513257,62319.2019152934,55756.5875135975,52032.5931241372,52788.8348278767,51748.8413396434,60079.9047510436,58699.6992086244,50862.6833235873,43748.9787423997,39125.6461609917,34486.6171594266,31563.920261268,29148.253055315,29125.6362996247,European Union,
1743.27898771721,1612.49060382639,1517.24760807946,1587.89581113814,1820.34465424587,1425.5620974961,1338.78916272852,1149.94356980483,910.552255172875,895.422477788064,688.64946146022,635.744609730428,634.024975980659,592.117170735794,559.31846514369,330.627569534521,247.076487502632,149.487601978443,74.188748278584,26.902252736684,5.344578130212,0.190541969656,0.040504529712,0.03195116838,0.024024986,Finland,FIN
19398.6825232964,19170.7393294348,18987.8598020581,18579.7938070522,17363.7998099207,16311.6095618588,15788.1897623719,14595.1311637394,13686.2685489363,12676.0322607735,11754.871051028,10764.9939481514,9397.31179913431,8086.23433215259,6642.94644348415,5383.41498649957,4349.23248051648,4111.5886690816,3259.83623741766,1912.11375031142,1952.570637061,2936.3826814197,4417.80752937641,5124.37681761492,4402.19994328629,France,FRA
10750.3677775755,10569.4340298083,10547.6349187641,10353.2583473543,9914.6869693544,9613.58054963515,9368.02796676995,9422.41749132518,9135.85826323885,8752.62764727365,8546.57869520082,8102.16179231695,7943.21475839427,7346.29314585491,5972.05163961269,5161.16483144972,4837.33235475625,4134.19908899373,3392.97797253605,2606.0735993744,2683.0981788552,2492.8558365488,287.5644590521,45.9220062644,50.32,Germany,DEU
