2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,Name,ISO3
380037.565871199,393091.872196718,396983.549366664,403271.359627781,403598.930904867,384946.328786087,403146.506212713,411240.338790885,411535.543517724,397413.932819532,397602.77053831,393065.574037803,379645.914159297,389931.343995107,392275.757410682,404031.189896818,415621.321964273,448855.478154987,458480.439643422,445272.754045013,443218.560379242,448350.912134395,447713.503956584,462432.787739736,472995.97389518,Poland,POL
65620.0122740753,65752.0624456363,67558.6730474554,69653.8211135955,71202.0176531149,75810.7184654977,78598.9029025128,80963.188067309,83422.6144237967,88450.0530819945,85857.9653153421,82799.33146882,88027.7251969626,83704.6242219652,83759.2619422067,85022.2649805147,77024.5138329731,72026.031864307,68671.3797398112,71202.1094426648,66762.6715350608,65464.5206939062,66816.6469726803,62206.5816606587,60398.2006818267,Portugal,PRT
111612.810604741,111933.89585605,122666.95430426,124264.61705774,119124.98108324,125528.055603277,143548.868953372,148708.180463993,151431.555316116,149329.227887785,151877.024946004,153271.396474872,148022.889172072,149257.929059923,142404.667364628,136767.727856024,155283.125768437,175492.32678625,187475.719181006,185010.510955194,178107.9044609,182011.073556392,190934.821941263,208477.415365055,254999.122937748,Romania,ROU
2648873.34719867,2643064.5998411,2700925.24004231,2665179.25767954,2602483.42792335,2481987.79247174,2616463.55390157,2584309.06044644,2574412.00965123,2501637.91007254,2471236.40549359,2422097.78719788,2342532.90912542,2334066.89048283,2274497.94442973,2261391.53957599,2229674.66572712,2261183.4663907,2354767.26191203,2429432.44370705,2511690.61824298,2809294.52481872,3002768.80020962,3535600.02489126,3767555.04426468,Russian Federation,RUS
40657.6017003132,42792.4788996332,43175.5884668369,45604.0184269931,46482.8737554074,45557.6290204964,50088.7365180064,49405.0730814613,51206.9149886339,51287.3749784774,51315.162528611,50586.5760160679,50144.7586875242,52127.6656030658,49712.4776565827,51700.4255895351,52993.843018462,54396.9380264408,54706.0658504021,54405.5771330106,53053.299044382,55689.2829100671,59204.279816753,64644.5332374833,74271.5106844523,Slovakia,SVK
16582.3118962607,18313.7815337237,19035.4208792702,19626.4639887411,19618.7649294739,19595.3672464151,21523.5484179448,20831.8365544054,20694.9724736023,20522.7384015046,20198.4456736378,19878.2471571766,20159.895746672,20010.7197823299,19126.2291661025,18892.7989721634,19520.3865901311,19794.466740047,19440.2444733498,18761.01803777,18004.4453928209,17605.5382076413,17410.0681306423,17311.5291336356,18616.4490964463,Slovenia,SVN
321744.066952118,320122.039301497,348556.434317505,353872.238595279,353724.689074692,365530.282570271,402316.749850006,433400.56139937,424564.72779139,431628.865980929,416918.88669429,401269.359486318,393826.078543363,375789.694102679,378646.317765397,362590.986878755,335964.180820575,326262.199894909,311936.633372079,320181.558519913,304844.418226681,288520.506615183,298659.599566829,289476.644923166,280600.875384264,Spain,ESP
54382.7372856202,55939.5232899326,57578.3590921027,60987.1477086748,64997.0873748557,59052.7638105561,63121.1224890111,65372.6535713726,66923.4245261691,66968.3027050278,69582.4418008926,70601.3604284107,70160.7817014108,69192.115810022,68868.7688476056,70181.7030568556,73085.864192708,72772.2987213703,77574.1002048805,74029.3603217318,74231.4889121949,71807.1907332996,71527.0503616345,72041.2548529878,71917.2595916878,Sweden,SWE
48617.0807401859,52519.985628806,51637.521589956,50296.2968161289,54373.0819615868,52776.287002272,54084.4542495161,52555.3366289477,54481.5553777612,54858.0531533693,54173.6685278247,53537.5402128088,52318.0948331563,53905.4113927476,52315.7527406386,53037.5981502569,53279.4342421614,51677.5676078952,52933.0576246448,52204.7474593235,51324.7245886062,52327.7964594958,54970.3540963307,55253.5749211084,53307.7567102787,Switzerland,CHE
467550.376938556,438819.583998087,447452.331322876,415868.814166092,395282.5101948,382513.418915312,393100.907685785,403392.48602378,371320.553164485,345231.79488074,316893.705222216,303694.424923634,287094.567920903,278784.945605068,296810.835017591,271357.95510034,271755.93253179,269942.502958794,256657.080416341,239039.791797548,224719.235237721,230628.999213425,220797.144315653,214128.322164344,207773.321142867,Turkey,TUR
354347.536691179,401066.965549848,409531.352681124,421635.992874612,401929.093345106,384651.787849048,442172.375153511,455267.444575027,452089.762758341,435660.661700088,427912.423607696,417556.108545758,417502.686515017,433832.545959988,413923.442159161,437037.553867475,464400.030828998,496219.978436793,511686.629324465,557047.936317596,600339.977227621,705376.575954999,795446.960614269,853207.752275926,937954.203768127,Ukraine,UKR
527500.751287005,570078.533306564,582946.592660431,565989.015429393,614166.740569789,599556.765969257,657980.868002156,678011.623149929,690320.993313288,696041.639355188,704090.101711174,708085.030228883,701004.69039699,721026.372631867,717578.792935095,716299.410269013,746962.022119071,749518.796880465,774225.784319313,752463.918228501,758318.470984655,769256.78040804,789105.259472108,809506.79074742,800107.48855612,United Kingdom,GBR
6870446.09153786,6799979.30280136,6643010.57787319,6865397.90299948,6985457.05342726,6776229.77387706,7216415.07090248,7422207.96295139,7316144.45592763,7378775.49753729,7369970.03456985,7224974.03260127,7185328.13819684,7140899.14134197,7258973.11700554,7090442.61148359,7066788.16280946,6999999.10041935,6949838.00415347,6748528.92555948,6650296.59510407,6566415.85639104,6448677.15402554,6330937.8855059,6397144.48966891,United States of America,USA
