2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,Name,ISO3
18918.7153387101,19566.3683734371,17304.6372276438,18449.9308643309,17833.779609149,14153.005161794,17264.5200333765,18755.6479305233,15719.5289253761,16330.7338304477,17055.0742451822,16833.2142927367,15020.2841500601,15493.8609887605,15141.3877177023,15518.4906207187,16684.3031468739,18223.6042706384,18666.1359705806,17953.7359736926,19626.4459432317,18810.9639158495,24187.827575953,33662.372514403,36666.0272974484,Estonia,EST
3463397.56376209,3646389.52530377,3728965.03097874,3789763.64094378,3933290.52224844,3814305.25795781,4149624.29618927,4244213.12941646,4297988.16195699,4290586.66799942,4314560.87112777,4306103.94478558,4208860.12268355,4232036.86327499,4165145.4407136,4139002.99479822,4207666.03163804,4216524.73281421,4304793.28338046,4204480.85553967,4161321.31739286,4177106.50927114,4259922.81188982,4403723.16147676,4462205.14458363,European Union,
47597.7335272535,51834.6967381541,50983.2728750769,56478.7455886964,63828.0182275297,55635.5827690138,58461.6330236854,66531.7208142561,68201.9059970754,56912.3148929823,68821.8128908428,72522.5901920366,64946.4682059915,62442.6400686017,56973.3505273429,58872.9308028447,59351.4981462986,62698.0867925088,64038.9222021128,58126.247543133,61696.3853292446,56333.26799423,54264.3793101323,55187.1794528947,56950.8481820202,Finland,FIN
341152.531504158,369985.594525824,370491.153703148,368183.438441815,394235.674136659,383957.624293905,401878.86465183,408508.589897444,417662.678913825,428557.610248936,423168.636085445,422312.884466797,413569.247853298,417864.70558616,417116.544673865,420506.321957388,429051.499923046,407475.111806521,414013.070054113,401571.225451732,394536.962436592,394334.83380057,414955.076785321,425042.920702848,400652.624020681,France,FRA
792902.788025434,835792.632256705,817031.440197659,812483.219621071,832259.203309583,788422.437923384,853229.940752254,850795.7207597,877422.45689212,865958.513395873,886344.629703686,900377.585440517,899161.567421003,915634.439635279,899284.993390718,895336.786172859,922778.540047935,930768.560542915,958368.724698229,938148.0930919,939207.328236553,955977.599356065,965790.835271489,1014119.71977239,1052238.2340002,Germany,DEU
79628.2743994757,82910.6259583055,90710.5742463723,94102.9439816174,97035.0827603655,103969.78429385,110255.765521907,114127.554270902,111777.743714104,113219.822395958,109571.060909579,109126.567554916,105051.466199101,105407.307598309,103019.664690088,97979.7783523224,98663.1941625214,93839.8699189575,89134.4253965711,86980.6457725937,86425.8565118787,84263.0078976228,84949.0258298748,83390.3546805713,83403.7199982216,Greece,GRC
43573.4088387418,43930.8781767816,46774.9448452999,50272.8651021622,52108.8927624657,51630.6900244073,57325.1623293437,58419.0391671472,59751.7310814697,60329.5050120849,60231.6619844867,61766.839595491,58968.2277702584,59995.7344751382,58336.8070649933,61593.1410164197,61087.7637948753,61549.9124641614,62950.2532137021,61354.4620207158,61568.3745934751,63174.9783732307,62050.1263972833,69392.7256389081,73115.1986276439,Hungary,HUN
3272.20823296511,3301.79631376577,3290.57643132926,3298.56768958589,3383.55221868805,3521.8907096149,3567.20925966227,3236.89533653359,2939.27659673656,2797.31459197845,2837.02901057771,2792.72313185368,2795.90731167373,2710.29472706565,2728.93748510151,2655.39472544564,2450.23426342854,2450.24391979067,2385.91382557077,2299.61365454463,2248.36895252634,2294.50464413142,2172.61936326312,2042.93697601045,2106.02606837613,Iceland,ISL
36559.0685812916,37049.4238313976,38031.6187161936,37895.1954270366,41558.2750861697,41996.3246778451,47175.5402654915,47493.1266838399,47405.9667288105,47952.2043880837,46042.4022484132,45554.322521515,45952.7301698154,47482.7207784323,45123.3354422644,42302.0878630807,40572.1758596239,38675.594023595,37335.1081070614,35718.7485642434,34696.485727221,33574.9717415815,33344.1023763207,33508.44202382,32768.5267614461,Ireland,IRL
342826.677130676,362063.649296268,389340.763399181,416499.534208263,428879.681194381,418881.076903293,467933.59324447,478237.711240526,486594.066569872,490914.262890322,492746.255602992,489595.50811926,473504.059244666,471124.276709558,465175.073350703,459840.64226897,454967.633181096,444055.433535223,440235.507200098,447201.168755567,421404.099922133,429158.009174904,435535.835117712,435938.613895185,436204.249867101,Italy,ITA
1265490.60931631,1311509.14921749,1296186.35836425,1261862.93795353,1212970.22514141,1162606.19176432,1235455.81022118,1319799.19357988,1285177.83728116,1305938.82350271,1298433.88847959,1299490.60851261,1294399.19841025,1257384.56001844,1274297.98807522,1253082.14716425,1218257.76164334,1253057.30667741,1255264.19757618,1242494.02197198,1228936.69128837,1167714.71812869,1174619.00608734,1164474.34578731,1155993.61991868,Japan,JPN
7158.71803669862,7353.22044369415,7521.1225279261,7807.65940956673,8524.08722660934,7443.28601054364,8184.97124654311,8610.25539674785,8289.2066784209,7790.40393195636,7709.46076182043,7703.77150791307,7508.74324201186,7480.50260667025,7069.94204019894,7709.04999256645,8300.59527801083,8677.54581083478,9216.3839879477,9141.35351650325,10399.1411291737,11966.1455063059,14244.6533850411,18021.1952417204,19794.2944546485,Latvia,LVA
